entrantId,positionOrder,positionText,laps,time
5985,1,1,,82308
5986,2,2,,83456
5989,3,3,,84332
5991,4,4,,84580
6009,5,5,,84735
5993,6,6,,84791
5990,7,7,,85021
5992,8,8,,85086
6003,9,9,,85481
6004,10,10,,85515
6005,11,11,,86288
6025,12,12,,86388
6028,13,13,,86422
5997,14,14,,86522
6001,15,15,,86599
6008,16,16,,86792
6027,17,17,,86857
6014,18,18,,87011
5995,19,19,,87046
5994,20,20,,87117
6007,21,21,,87182
6029,22,22,,87302
6024,23,23,,87452
6002,24,24,,87706
6013,25,25,,87721
6006,26,26,,87786
6020,27,27,,87910
6026,28,28,,87946
5996,29,29,,88419
