sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1971-06-R,4362,1,1,5491500,2,,68,9,1,9,,,
1971-06-R,4304,2,2,5527600,5,,68,6,1,6,36100,,
1971-06-R,4313,3,3,5542000,4,,68,4,1,4,50500,,
1971-06-R,4370,4,4,,17,,67,3,1,3,+1 lap,,
1971-06-R,4323,5,5,,12,,67,2,1,2,+1 lap,,
1971-06-R,4340,6,6,,18,,67,1,1,1,+1 lap,,
1971-06-R,4368,7,7,,15,,66,0,1,0,+2 laps,,
1971-06-R,4365,8,8,,11,,66,0,1,0,+2 laps,,
1971-06-R,4364,9,9,,3,,66,0,1,0,+2 laps,,
1971-06-R,4363,10,10,,10,,65,0,1,0,+3 laps,,
1971-06-R,4366,11,11,,21,,65,0,1,0,+3 laps,,
1971-06-R,4295,12,12,,7,,63,0,1,0,,,Gearbox
1971-06-R,4359,13,NC,,19,,57,0,1,0,+11 laps,,
1971-06-R,4352,14,NC,,24,,56,0,1,0,+12 laps,,
1971-06-R,4350,15,DNF,,14,,53,0,1,0,,,Engine
1971-06-R,4315,16,DNF,,6,,51,0,1,0,,,Engine
1971-06-R,4316,17,DNF,,1,,48,0,1,0,,,Oil pressure
1971-06-R,4367,18,DNF,,9,,35,0,1,0,,,Engine
1971-06-R,4296,19,DNF,,8,,32,0,1,0,,,Engine
1971-06-R,4369,20,DNF,,23,,23,0,1,0,,,Suspension
1971-06-R,4360,21,DNF,,20,,21,0,1,0,,,Oil pressure
1971-06-R,4358,22,DNF,,13,,1,0,1,0,,,Engine
1971-06-R,4361,23,DNF,,22,,0,0,1,0,,,Accident
1971-06-R,4294,24,DNF,,16,,0,0,1,0,,,Accident
