entrantId,lap,time,timeOfDay,annotation
6731,1,29002,14:04:37,
6732,18,14781,14:27:06,
6718,21,26513,14:29:59,
6717,22,26739,14:31:07,
6724,23,28155,14:33:08,
6715,24,24857,14:33:40,
6723,25,27378,14:34:58,
6716,27,27419,14:38:26,
6727,29,29227,14:41:00,
6719,36,25331,14:50:45,
6720,37,29217,14:52:16,
6746,39,28923,14:54:46,
6729,40,25857,14:56:07,
6732,40,28604,14:56:22,
6728,41,26222,14:57:01,
6726,41,25337,14:57:44,
6730,44,24670,15:01:38,
6725,45,25702,15:02:08,
6747,45,25997,15:02:09,
6735,46,29380,15:05:12,
6744,47,26176,15:06:36,
6731,47,26110,15:06:37,
6716,48,24510,15:06:40,
6733,48,26521,15:06:49,
6724,48,26630,15:06:50,
6734,48,36640,15:07:00,
6715,49,23553,15:06:27,
6717,49,23555,15:06:28,
6718,49,26060,15:06:44,
6730,58,14733,15:22:34,
6725,63,14686,15:27:52,
