entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
3412,1,1,7595340,1,,65,9,1,9,,
3465,2,2,7603220,4,,65,6,1,3,,
3371,3,3,,6,,64,4,1,4,,
3468,4,4,,3,,64,3,1,3,,
3480,5,5,,9,,64,2,1,2,,
3476,6,6,,12,,63,1,1,1,,
3477,7,7,,17,,61,0,1,0,,
3469,8,8,,13,,60,0,1,0,,
3479,9,DNF,,8,,49,0,1,0,,Differential
3472,10,DNF,,14,,40,0,1,0,,Engine
3474,11,DNF,,11,,33,0,1,0,,Suspension
3413,12,DNF,,5,,32,0,1,0,,Suspension
3466,13,DNF,,16,,28,0,1,0,,Transmission
3464,14,DNF,,10,,26,0,1,0,,Oil leak
3481,15,DNF,,18,,24,0,1,0,,Fuel system
3463,16,DNF,,7,,18,0,1,0,,Engine
3478,17,DNF,,15,,9,0,1,0,,Overheating
3461,18,DNF,,2,,9,0,1,0,,Gearbox
