entrantId,lap,time,timeOfDay,annotation
7128,1,41008,14:14:56,
7133,1,23529,14:15:00,
7135,9,24086,14:27:34,
7142,11,25353,14:29:59,
7140,13,24521,14:32:32,
7146,14,24416,14:33:51,
7143,16,23137,14:36:13,
7145,16,23335,14:36:16,
7129,17,23279,14:37:31,
7136,18,23099,14:39:10,
7137,19,23666,14:40:26,
7139,22,24008,14:44:21,
7134,23,24107,14:45:36,
7144,26,23531,14:49:55,
7131,32,23645,14:56:30,
7147,36,23775,15:01:20,
7130,37,23529,15:02:29,
7135,44,23718,15:12:48,
7132,48,24400,15:17:41,
7128,48,23537,15:18:21,
