entrantId,lap,time,timeOfDay,annotation
6771,12,28993,15:21:40,
6770,17,28993,15:29:07,
6776,17,29085,15:29:16,
6774,17,29665,15:29:21,
6767,18,29075,15:30:22,
6762,18,29495,15:30:36,
6777,18,30246,15:30:53,
6766,19,29150,15:31:48,
6763,20,29570,15:33:21,
6773,20,29158,15:34:21,
6765,21,28436,15:35:11,
6780,21,225816,15:36:02,
6764,22,28603,15:36:51,
6768,22,27358,15:37:19,
6790,22,38357,15:37:44,
6769,23,27499,15:38:52,
6778,24,27885,15:40:16,
6783,26,26625,15:43:19,
6789,28,43362,15:46:34,
6772,32,29712,15:52:23,
6782,32,29513,15:52:52,
6780,33,30169,15:58:00,
6768,35,29428,15:57:08,
6769,36,27859,15:58:51,
6790,36,29144,15:59:55,
6771,37,28164,15:59:30,
6778,37,28262,16:00:13,
6776,39,27713,16:02:30,
6767,41,27006,16:04:48,
6770,41,27411,16:05:19,
6766,42,27164,16:06:15,
6765,42,27034,16:06:55,
6774,42,26821,16:07:18,
6783,42,28906,16:07:47,
6762,43,26802,16:08:05,
6763,43,31079,16:08:18,
6764,43,30215,16:08:36,
6789,43,27010,16:09:51,
6777,44,26120,16:10:26,
6773,44,26906,16:10:56,
