sessionId,entrantId,positionOrder,positionText,laps,time
2007-12-FP3,6763,1,1,12,87325
2007-12-FP3,6766,2,2,15,87366
2007-12-FP3,6767,3,3,16,87506
2007-12-FP3,6762,4,4,13,87743
2007-12-FP3,6776,5,5,16,88056
2007-12-FP3,6770,6,6,18,88184
2007-12-FP3,6771,7,7,21,88224
2007-12-FP3,6764,8,8,20,88261
2007-12-FP3,6775,9,9,15,88337
2007-12-FP3,6765,10,10,17,88364
2007-12-FP3,6777,11,11,16,88413
2007-12-FP3,6774,12,12,14,88448
2007-12-FP3,6772,13,13,20,88481
2007-12-FP3,6773,14,14,21,88520
2007-12-FP3,6768,15,15,16,88548
2007-12-FP3,6769,16,16,18,88715
2007-12-FP3,6783,17,17,16,88755
2007-12-FP3,6778,18,18,20,88937
2007-12-FP3,6789,19,19,19,89408
2007-12-FP3,6782,20,20,14,89436
2007-12-FP3,6780,21,21,22,90044
2007-12-FP3,6790,22,22,21,90712
