entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7130,1,1,5373283,3,,58,25,1,25,,,
7145,2,2,5378319,1,,58,18,1,18,5036,,
7131,3,3,5379592,2,,58,15,1,15,6309,,
7129,4,4,5380352,8,3,58,12,1,12,7069,,
7136,5,5,5401169,10,,58,10,1,10,27886,,
7143,6,6,5402228,4,,58,8,1,8,28945,,
7140,7,7,5405954,7,,58,6,1,6,32671,,
7147,8,8,5407622,15,5,58,4,1,4,34339,,
7128,9,9,5408204,11,,58,2,1,2,34921,,
7146,10,10,5419005,9,,58,1,1,1,45722,,
7135,11,11,5420100,12,,58,0,1,0,46817,,
7142,12,12,5433561,14,,58,0,1,0,"01:00,28",,
7137,13,13,5449042,18,,58,0,1,0,"01:15,76",,
7138,14,14,5451571,13,,58,0,1,0,"01:18,29",,
7141,15,15,,16,,57,0,1,0,+1 lap,,
7132,16,DNF,,6,,24,0,1,0,,,Wheel
7139,17,DNF,,5,,22,0,1,0,,,Wheel
7134,18,DNF,,20,,13,0,1,0,,,Engine
7133,19,DNF,,17,,5,0,1,0,,,Hydraulics
7144,20,DNF,,19,,4,0,1,0,,,Brakes
