entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
4936,1,1,6182200,3,,75,9,1,9,,
4901,2,2,6197500,8,,75,6,1,6,,
4898,3,3,6243700,12,,75,4,1,4,,
4907,4,4,6249400,7,,75,3,1,3,,
4908,5,5,,1,,74,2,1,2,,
4903,6,6,,4,,74,1,1,1,,
4902,7,7,,19,,74,0,1,0,,
4960,8,8,,5,,74,0,1,0,,
4966,9,9,,20,,74,0,1,0,,
4897,10,10,,2,,73,0,1,0,,
4920,11,11,,13,,73,0,1,0,,
4926,12,12,,23,,72,0,1,0,,
4918,13,13,,22,,69,0,1,0,,
4929,14,14,,17,,68,0,1,0,,
4955,15,DNF,,24,,64,0,1,0,,Engine
4922,16,NC,,14,,62,0,1,0,,
4921,17,DNF,,11,,57,0,1,0,,Spun off
4927,18,DNF,,16,,45,0,1,0,,Suspension
4905,19,DNF,,9,,36,0,1,0,,Accident
4944,20,DNF,,10,,35,0,1,0,,Engine
4915,21,DNF,,15,,25,0,1,0,,Engine
4925,22,DNF,,18,,17,0,1,0,,Fuel system
4940,23,DNF,,25,,6,0,1,0,,Suspension
4932,24,DNF,,6,,2,0,1,0,,Suspension
4968,25,DNF,,21,,0,0,1,0,,Physical
