sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2013-09-R,6964,1,1,6074711,2,,60,25,1,25,,,
2013-09-R,6970,2,2,6075719,4,,60,18,1,18,1008,,
2013-09-R,6971,3,3,6080541,5,,60,15,1,15,5830,,
2013-09-R,6966,4,4,6082432,8,,60,12,1,12,7721,,
2013-09-R,6973,5,5,6101638,1,,60,10,1,10,26927,,
2013-09-R,6968,6,6,6102707,9,,60,8,1,8,27996,,
2013-09-R,6965,7,7,6112273,3,,60,6,1,6,37562,,
2013-09-R,6969,8,8,6113017,13,,60,4,1,4,38306,,
2013-09-R,6972,9,9,6121532,11,,60,2,1,2,46821,,
2013-09-R,6974,10,10,6124603,10,,60,1,1,1,49892,,
2013-09-R,6976,11,11,6128482,12,,60,0,1,0,53771,,
2013-09-R,6981,12,12,6131686,6,,60,0,1,0,56975,,
2013-09-R,6977,13,13,6132449,15,,60,0,1,0,57738,,
2013-09-R,6975,14,14,6134871,14,,60,0,1,0,"01:00,16",,
2013-09-R,6978,15,15,6136640,18,,60,0,1,0,"01:01,93",,
2013-09-R,6979,16,16,,17,,59,0,1,0,+1 lap,,
2013-09-R,6982,17,17,,22,5,59,0,1,0,+1 lap,,
2013-09-R,6983,18,18,,20,,59,0,1,0,+1 lap,,
2013-09-R,6985,19,19,,21,,59,0,1,0,+1 lap,,
2013-09-R,6980,20,DNF,,16,,22,0,1,0,,,Hydraulics
2013-09-R,6984,21,DNF,,19,,21,0,1,0,,,Engine
2013-09-R,6967,22,DNF,,7,,3,0,1,0,,,Gearbox
