entrantId,positionOrder,positionText,laps,time
5577,1,1,,77995
5539,2,2,,78060
5579,3,3,,78161
5578,4,4,,78343
5549,5,5,,78617
5582,6,6,,78681
5567,7,7,,78760
5536,8,8,,78792
5596,9,9,,79068
5590,10,10,,79152
5538,11,11,,79167
5562,12,12,,79197
5564,13,13,,79217
5586,14,14,,79562
5580,15,15,,79571
5587,16,16,,79623
5599,17,17,,79774
5598,18,18,,80475
5600,19,19,,80729
5603,20,20,,80781
5559,21,21,,81294
5540,22,22,,81347
5584,23,23,,81430
5588,24,24,,81629
5601,25,25,,81672
5585,26,26,,81731
5581,27,27,,81824
5604,28,28,,82822
5558,29,29,,82960
5568,30,30,,
