sessionId,entrantId,positionOrder,positionText,laps,time
1981-15-Q1,5578,1,1,,77821
1981-15-Q1,5577,2,2,,78236
1981-15-Q1,5567,3,3,,78433
1981-15-Q1,5539,4,4,,78457
1981-15-Q1,5579,5,5,,78954
1981-15-Q1,5587,6,6,,79044
1981-15-Q1,5564,7,7,,79338
1981-15-Q1,5596,8,8,,79594
1981-15-Q1,5582,9,9,,79874
1981-15-Q1,5538,10,10,,79878
1981-15-Q1,5540,11,11,,79899
1981-15-Q1,5562,12,12,,79966
1981-15-Q1,5549,13,13,,79975
1981-15-Q1,5590,14,14,,80132
1981-15-Q1,5586,15,15,,80337
1981-15-Q1,5580,16,16,,80555
1981-15-Q1,5536,17,17,,80570
1981-15-Q1,5598,18,18,,81116
1981-15-Q1,5600,19,19,,81299
1981-15-Q1,5585,20,20,,81665
1981-15-Q1,5581,21,21,,81846
1981-15-Q1,5584,22,22,,81889
1981-15-Q1,5599,23,23,,81964
1981-15-Q1,5559,24,24,,82491
1981-15-Q1,5601,25,25,,82612
1981-15-Q1,5588,26,26,,82616
1981-15-Q1,5604,27,27,,82977
1981-15-Q1,5558,28,28,,83857
1981-15-Q1,5568,29,29,,86634
1981-15-Q1,5603,30,30,,
