entrantId,positionOrder,positionText,laps,time
6883,1,1,35,82470
6884,2,2,27,82509
6882,3,3,37,82826
6885,4,4,32,83188
6886,5,5,34,83568
6889,6,6,35,83586
6888,7,7,30,83981
6887,8,8,30,84278
6897,9,9,33,84290
6890,10,10,31,84366
6898,11,11,38,84483
6891,12,12,43,84786
6899,13,13,33,85296
6892,14,14,38,85303
6900,15,15,34,85457
6893,16,16,43,85603
6895,17,17,32,86073
6902,18,18,37,86417
6894,19,19,20,87123
6904,20,20,34,87189
6908,21,21,36,88036
6907,22,22,28,88062
6905,23,23,28,89469
6906,24,24,31,89476
