sessionId,entrantId,positionOrder,positionText,laps,time
2022-05-Q1,7253,1,1,,89474
2022-05-Q1,7245,2,2,,89836
2022-05-Q1,7251,3,3,,90055
2022-05-Q1,7263,4,4,,90079
2022-05-Q1,7261,5,5,,90388
2022-05-Q1,7252,6,6,,90407
2022-05-Q1,7254,7,7,,90441
2022-05-Q1,7256,8,8,,90485
2022-05-Q1,7264,9,9,,90490
2022-05-Q1,7246,10,10,,90583
2022-05-Q1,7262,11,11,,90645
2022-05-Q1,7248,12,12,,90677
2022-05-Q1,7247,13,13,,90761
2022-05-Q1,7250,14,14,,90779
2022-05-Q1,7265,15,15,,90845
2022-05-Q1,7255,16,16,11,90975
2022-05-Q1,7258,17,17,9,91020
2022-05-Q1,7257,18,18,10,91266
2022-05-Q1,7249,19,19,10,91325
