sessionId,entrantId,positionOrder,positionText,laps,time
2022-05-FP3,7251,1,1,21,90304
2022-05-FP3,7253,2,2,23,90498
2022-05-FP3,7245,3,3,20,90649
2022-05-FP3,7252,4,4,18,91036
2022-05-FP3,7248,5,5,24,91049
2022-05-FP3,7262,6,6,19,91050
2022-05-FP3,7263,7,7,24,91172
2022-05-FP3,7255,8,8,20,91227
2022-05-FP3,7257,9,9,14,91501
2022-05-FP3,7247,10,10,18,91594
2022-05-FP3,7256,11,11,24,91659
2022-05-FP3,7254,12,12,22,91665
2022-05-FP3,7246,13,13,19,91728
2022-05-FP3,7265,14,14,26,91885
2022-05-FP3,7261,15,15,20,91890
2022-05-FP3,7250,16,16,18,91901
2022-05-FP3,7264,17,17,19,91924
2022-05-FP3,7258,18,18,16,92051
2022-05-FP3,7249,19,19,16,92376
2022-05-FP3,7260,20,20,3,
