sessionId,entrantId,positionOrder,positionText,laps,time
2013-16-FP1,6964,1,1,24,86683
2013-16-FP1,6965,2,2,17,86871
2013-16-FP1,6972,3,3,23,86899
2013-16-FP1,6971,4,4,20,86990
2013-16-FP1,6973,5,5,21,87227
2013-16-FP1,6968,6,6,23,87335
2013-16-FP1,6969,7,7,23,87416
2013-16-FP1,6967,8,8,21,87692
2013-16-FP1,6974,9,9,19,87770
2013-16-FP1,6979,10,10,23,87800
2013-16-FP1,6980,11,11,25,88035
2013-16-FP1,6966,12,12,6,88214
2013-16-FP1,6981,13,13,18,88336
2013-16-FP1,6978,14,14,21,88342
2013-16-FP1,6977,15,15,20,88468
2013-16-FP1,6975,16,16,18,88538
2013-16-FP1,6970,17,17,18,88730
2013-16-FP1,6993,18,18,22,89197
2013-16-FP1,6983,19,19,24,89413
2013-16-FP1,6984,20,20,20,89560
2013-16-FP1,6982,21,21,23,90026
2013-16-FP1,6985,22,22,17,90471
