sessionId,entrantId,positionOrder,positionText,laps,time
2013-16-FP2,6964,1,1,35,85722
2013-16-FP2,6965,2,2,38,86011
2013-16-FP2,6971,3,3,36,86220
2013-16-FP2,6973,4,4,36,86399
2013-16-FP2,6966,5,5,39,86430
2013-16-FP2,6972,6,6,40,86582
2013-16-FP2,6967,7,7,41,86601
2013-16-FP2,6970,8,8,32,86632
2013-16-FP2,6969,9,9,40,86857
2013-16-FP2,6968,10,10,39,86972
2013-16-FP2,6981,11,11,17,87304
2013-16-FP2,6977,12,12,36,87375
2013-16-FP2,6979,13,13,31,87429
2013-16-FP2,6974,14,14,40,87491
2013-16-FP2,6976,15,15,38,87608
2013-16-FP2,6978,16,16,23,87720
2013-16-FP2,6975,17,17,34,87949
2013-16-FP2,6980,18,18,30,88431
2013-16-FP2,6983,19,19,39,88692
2013-16-FP2,6984,20,20,32,88799
2013-16-FP2,6982,21,21,37,89366
2013-16-FP2,6985,22,22,27,90164
