entrantId,positionOrder,positionText,time,laps
7283,1,1,72776,19
7284,2,2,72849,24
7293,3,3,72942,20
7312,4,4,73261,20
7299,5,5,73396,21
7290,6,6,73453,24
7311,7,7,73475,19
7313,8,8,73486,17
7291,9,9,73496,18
7287,10,10,73521,20
7314,11,11,73590,18
7296,12,12,73624,13
7297,13,13,73650,16
7294,14,14,73697,18
7309,15,15,73738,21
7288,16,16,73772,20
7302,17,17,73851,19
7303,18,18,73930,23
7300,19,19,73998,18
7306,20,20,74187,24
