entrantId,positionOrder,positionText,time,laps
7312,1,1,73372,26
7294,2,2,73710,28
7313,3,3,74035,27
7284,4,4,74038,27
7311,5,5,74093,24
7283,6,6,74244,26
7299,7,7,74467,25
7291,8,8,74585,29
7293,9,9,74653,28
7303,10,10,74666,32
7287,11,11,74718,29
7296,12,12,74725,29
7309,13,13,74820,29
7290,14,14,74866,30
7314,15,15,75066,24
7306,16,16,75083,33
7300,17,17,75192,32
7302,18,18,75557,30
7288,19,19,75684,25
7297,20,20,75785,17
