entrantId,positionOrder,positionText,time,laps
7283,1,1,72462,30
7311,2,2,72527,33
7312,3,3,72569,22
7294,4,4,72682,32
7299,5,5,72906,18
7313,6,6,72960,29
7284,7,7,72991,30
7287,8,8,73050,33
7290,9,9,73089,28
7291,10,10,73162,30
7293,11,11,73185,31
7314,12,12,73191,32
7288,13,13,73354,32
7296,14,14,73457,28
7297,15,15,73520,33
7309,16,16,73641,22
7306,17,17,73663,34
7300,18,18,73673,30
7303,19,19,74217,10
7302,20,20,74238,33
