entrantId,positionOrder,positionText,time,laps
7283,1,1,71365,9
7294,2,2,71449,6
7311,3,3,71471,6
7291,4,4,71553,6
7312,5,5,71630,6
7313,6,6,71725,6
7290,7,7,71933,6
7314,8,8,71964,7
7309,9,9,72082,8
7299,10,10,72254,4
