entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7017,1,1,6004785,2,,56,25,1,25,,,
7001,2,2,6009099,1,,56,18,1,18,4314,,
6999,3,3,6030345,5,,56,15,1,15,25560,,
7010,4,4,6031709,4,,56,12,1,12,26924,,
7018,5,5,6035777,3,,56,10,1,10,30992,,
7008,6,6,6100016,6,,56,8,1,8,"01:35,23",,
6998,7,7,6100519,PL,,56,6,1,6,"01:35,73",,
7011,8,8,6105467,7,,56,4,1,4,"01:40,68",,
7007,9,9,6112655,10,,56,2,1,2,"01:47,87",,
7014,10,10,6113648,14,,56,1,1,1,"01:48,86",,
7003,11,11,,16,,55,0,1,0,+1 lap,,
7013,12,12,,12,5,55,0,1,0,+1 lap,,
7002,13,13,,8,,55,0,1,0,+1 lap,,
7012,14,14,,15,,55,0,1,0,+1 lap,,
7015,15,15,,17,10,55,0,1,0,+1 lap,,
7016,16,DNF,,13,,16,0,1,0,,,Engine
7006,17,DNF,,11,,1,0,1,0,,,Collision damage
7019,18,DNF,,9,,0,0,1,0,,,Collision
