entrantId,lap,time,timeOfDay,annotation
6755,1,30705,14:05:41,
6726,15,24936,14:30:31,
6717,16,26323,14:31:56,
6725,17,26032,14:34:04,
6749,17,25173,14:34:06,
6751,18,30392,14:36:59,
6724,20,25905,14:40:08,
6751,20,27722,14:42:14,
6719,21,24313,14:40:50,
6723,21,24043,14:41:29,
6715,22,25654,14:42:15,
6716,23,23759,14:44:16,
6756,23,25848,14:45:58,
6752,24,23936,14:46:44,
6734,24,25436,14:47:05,
6746,24,28846,14:47:12,
6729,25,23287,14:48:18,
6747,25,28473,14:48:56,
6750,25,24359,14:49:22,
6752,25,28954,14:49:35,
6757,25,26680,14:50:02,
6757,26,33183,14:52:50,
6755,28,26110,14:54:07,
6720,29,27862,14:55:33,
6727,29,27941,14:55:41,
6751,30,15131,15:01:21,
6733,31,26707,14:59:28,
6724,32,26596,15:01:52,
6734,33,25390,15:03:50,
6751,33,26945,15:07:10,
6726,34,26570,15:04:20,
6723,34,27585,15:04:36,
6720,34,24893,15:04:41,
6715,35,35892,15:05:34,
6749,36,26896,15:07:38,
6725,37,26176,15:09:19,
6755,37,23975,15:10:31,
6756,37,27644,15:11:41,
6757,37,27108,15:13:06,
6750,38,25291,15:12:35,
6727,39,24347,15:13:19,
6719,40,24570,15:13:57,
6729,40,24271,15:14:29,
6752,40,23625,15:15:55,
6716,41,23403,15:15:38,
