entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6719,1,1,5852747,6,,56,10,1,10,,
6715,2,2,5855868,1,,56,8,1,8,,
6716,3,3,5896944,2,,56,6,1,6,,
6726,4,4,5924803,4,,56,5,1,5,,
6749,5,5,5929884,7,,56,4,1,4,,
6725,6,6,5931878,3,,56,3,1,3,,
6729,7,7,5944726,8,,56,2,1,2,,
6723,8,8,5956335,14,,56,1,1,1,,
6727,9,9,5956543,12,,56,0,1,0,,
6733,10,10,,13,,55,0,1,0,,
6724,11,11,,15,,55,0,1,0,,
6755,12,12,,10,,55,0,1,0,,
6752,13,13,,9,,55,0,1,0,,
6734,14,14,,11,,55,0,1,0,,
6757,15,15,,22,SFB,53,0,1,0,25000,
6751,16,16,,19,,52,0,1,0,,
6746,17,DNF,,16,,49,0,1,0,,Oil pressure
6720,18,DNF,,20,10,44,0,1,0,,Collision
6747,19,DNF,,17,,38,0,1,0,,Engine
6756,20,DNF,,18,,37,0,1,0,,Spin
6717,21,DNF,,5,,18,0,1,0,,Throttle
6750,22,DSQ,,21,10,55,0,1,0,,Ignored blue flags
