entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6970,1,1,5403225,7,,58,25,1,25,,
6966,2,2,5415676,5,,58,18,1,18,,
6964,3,3,5425571,1,,58,15,1,15,,
6967,4,4,5436802,4,,58,12,1,12,,
6973,5,5,5448786,3,,58,10,1,10,,
6965,6,6,5450025,2,,58,8,1,8,,
6977,7,7,5468293,12,,58,6,1,6,,
6976,8,8,5471674,9,,58,4,1,4,,
6968,9,9,5484855,10,,58,2,1,2,,
6971,10,10,5485984,8,,58,1,1,1,,
6969,11,11,5486592,15,,58,0,1,0,,
6980,12,12,5487082,13,,58,0,1,0,,
6975,13,13,,18,,57,0,1,0,,
6979,14,14,,16,,57,0,1,0,,
6984,15,15,,19,,57,0,1,0,,
6982,16,16,,22,,56,0,1,0,,
6985,17,17,,20,,56,0,1,0,,
6983,18,18,,21,,56,0,1,0,,
6981,19,DNF,,14,,39,0,1,0,,Exhaust
6972,20,DNF,,6,,26,0,1,0,,Electrical
6978,21,DNF,,17,,24,0,1,0,,Spun off
6974,22,DNS,,11,,,0,1,0,,Fuel system
