sessionId,entrantId,positionOrder,positionText,laps,time
1975-14-Q1,5030,1,1,,102003
1975-14-Q1,5002,2,2,,102360
1975-14-Q1,5008,3,3,,102685
1975-14-Q1,5015,4,4,,102759
1975-14-Q1,5025,5,5,,102822
1975-14-Q1,5027,6,6,,102846
1975-14-Q1,5032,7,7,,102960
1975-14-Q1,5005,8,8,,103032
1975-14-Q1,5003,9,9,,103100
1975-14-Q1,5004,10,10,,103127
1975-14-Q1,5029,11,11,,103246
1975-14-Q1,5096,12,12,,103310
1975-14-Q1,5068,13,13,,103417
1975-14-Q1,5006,14,14,,103570
1975-14-Q1,5090,15,15,,103820
1975-14-Q1,5009,16,16,,104054
1975-14-Q1,5052,17,17,,104064
1975-14-Q1,5084,18,18,,105236
1975-14-Q1,5081,19,19,,105244
1975-14-Q1,5094,20,20,,106023
1975-14-Q1,5046,21,21,,106032
1975-14-Q1,5097,22,22,,107224
1975-14-Q1,5061,23,23,,108226
1975-14-Q1,5095,24,24,,109734
