entrantId,lap,time,timeOfDay,annotation
7288,9,25636,14:19:22,
7303,10,24563,14:21:07,
7287,10,24783,14:21:09,
7296,10,25067,14:21:11,
7302,11,24990,14:22:55,
7283,16,23756,14:31:06,
7299,17,24155,14:32:42,
7312,17,23668,14:32:54,
7284,17,24245,14:32:58,
7309,17,24354,14:33:06,
7290,18,23900,14:34:46,
7294,19,25055,14:36:41,
7297,19,26573,14:36:48,
7313,20,24916,14:37:53,
7293,20,24457,14:38:28,
7314,21,24357,14:39:49,
7307,22,24364,14:41:51,
7311,23,23963,14:43:10,
7288,27,24717,14:50:48,
7287,28,25020,14:52:29,
7303,29,24354,14:54:08,
7296,29,24745,14:54:24,
7302,32,25547,14:59:24,
7299,34,23361,15:01:53,
7309,34,24125,15:02:26,
7297,34,24308,15:02:47,
7283,35,24974,15:03:31,
7312,35,23673,15:03:42,
7284,37,23747,15:07:07,
7290,37,24880,15:07:28,
7313,38,24648,15:08:41,
7314,39,23969,15:10:47,
7293,40,23955,15:12:45,
7294,42,24823,15:16:00,
7307,47,26513,15:25:15,
7309,54,23472,15:36:35,
