entrantId,positionOrder,positionText,laps,time
6883,1,1,22,97651
6884,2,2,16,99316
6888,3,3,29,99791
6896,4,4,23,100377
6893,5,5,31,100443
6887,6,6,22,100453
6890,7,7,6,100525
6892,8,8,21,100581
6886,9,9,23,100601
6889,10,10,29,100646
6894,11,11,21,100734
6909,12,12,23,100748
6900,13,13,24,100770
6897,14,14,27,100872
6885,15,15,16,100927
6904,16,16,21,101620
6882,17,17,18,101627
6898,18,18,24,101642
6907,19,19,18,102154
6908,20,20,20,102540
6910,21,21,18,104054
6906,22,22,20,105228
6905,23,23,10,106267
6891,24,24,4,107932
