entrantId,positionOrder,positionText,laps,time
6884,1,1,11,96340
6883,2,2,16,96630
6885,3,3,14,96762
6890,4,4,17,97115
6882,5,5,14,97175
6886,6,6,11,97284
6891,7,7,17,97297
6887,8,8,12,97762
6897,9,9,18,98059
6888,10,10,20,98300
6889,11,11,20,98307
6898,12,12,17,98448
6894,13,13,16,98464
6893,14,14,15,98597
6899,15,15,14,98665
6892,16,16,16,98681
6900,17,17,14,98716
6895,18,18,13,98864
6902,19,19,19,99260
6904,20,20,15,99699
6908,21,21,17,101215
6907,22,22,18,101414
6906,23,23,6,103147
6905,24,24,11,103383
