entrantId,lap,time,timeOfDay,annotation
7251,1,23681,15:05:03,
7265,6,24677,15:10:38,
7264,11,38201,15:16:24,
7257,11,22301,15:16:33,
7246,12,21356,15:17:44,
7250,12,22724,15:17:45,
7249,12,21722,15:17:50,
7245,13,22022,15:18:34,
7247,14,22684,15:20:05,
7255,15,22205,15:21:15,
7260,16,21755,15:22:24,
7262,16,22120,15:22:28,
7248,20,22112,15:27:30,
7258,24,22704,15:32:20,
7253,26,21532,15:33:54,
7256,26,21749,15:34:42,
7263,27,21212,15:35:10,
7252,27,21552,15:35:56,
7261,28,23026,15:36:38,
7254,29,21431,15:38:12,
7249,35,21206,15:45:51,
7245,36,21444,15:45:57,
7265,39,22278,15:50:27,
7264,40,21731,15:51:25,
7250,40,27610,15:51:40,
7255,41,22088,15:52:37,
7257,41,22122,15:52:47,
7262,43,22880,15:54:56,
7247,43,27324,15:55:00,
7260,44,22109,15:56:05,
7246,44,21889,15:56:18,
7248,44,21583,15:56:41,
7258,46,28860,15:58:57,
7256,46,21519,15:58:59,
7254,48,21952,16:01:18,
7253,49,21319,16:01:09,
7263,50,21492,16:02:23,
7261,51,22697,16:04:01,
7252,57,21827,16:11:50,
7253,58,21650,16:12:03,
7245,58,21319,16:12:09,
7252,58,24252,16:13:43,
