entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
5470,1,1,6001330,6,,40,9,1,9,,
5467,2,2,6023190,7,,40,6,1,6,,
5484,3,3,6067440,10,,40,4,1,4,,
5477,4,4,6101460,2,,40,3,1,3,,
5463,5,5,6146740,13,,40,2,1,2,,
5481,6,6,,14,,39,1,1,1,,
5464,7,7,,20,,39,0,1,0,,
5461,8,8,,18,,39,0,1,0,,
5474,9,9,,15,,39,0,1,0,,
5482,10,10,,16,,39,0,1,0,,
5462,11,11,,23,,39,0,1,0,,
5458,12,12,,22,,39,0,1,0,,
5476,13,13,,17,,39,0,1,0,,
5459,14,14,,24,,38,0,1,0,,
5473,15,15,,19,,38,0,1,0,,
5457,16,16,,3,,36,0,1,0,,Throttle
5475,17,DNF,,21,,33,0,1,0,,Electrical
5469,18,DNF,,1,,25,0,1,0,,Turbo
5460,19,DNF,,9,,14,0,1,0,,Suspension
5468,20,DNF,,12,,13,0,1,0,,Engine
5478,21,DNF,,5,,13,0,1,0,,Electrical
5456,22,DNF,,8,,10,0,1,0,,Engine
5480,23,DNF,,4,,1,0,1,0,,Halfshaft
5466,24,DNF,,11,,1,0,1,0,,Spun off
