entrantId,lap,time,timeOfDay,annotation
6778,1,34899,14:05:09,
6765,1,34164,14:05:41,
6769,9,17362,14:15:12,
6771,19,27933,14:27:20,
6766,20,29333,14:28:15,
6767,21,29163,14:29:30,
6762,22,28964,14:30:56,
6773,22,26528,14:31:14,
6789,22,28329,14:31:27,
6763,22,26753,14:31:36,
6783,22,28718,14:31:51,
6791,22,26873,14:31:53,
6776,23,29534,14:32:29,
6774,23,27421,14:32:32,
6783,24,42189,14:35:47,
6770,25,27047,14:34:58,
6782,25,29890,14:35:37,
6791,26,169325,14:37:44,
6791,27,190813,14:41:53,
6791,29,33207,14:47:45,
6769,30,27154,14:41:56,
6778,30,33743,14:42:51,
6793,31,34201,14:43:00,
6772,33,34708,14:45:38,
6763,36,26468,14:49:21,
6771,38,25569,14:51:18,
6791,38,32288,15:00:03,
6774,42,28376,14:56:41,
6773,43,26261,14:57:47,
6782,44,28700,15:00:06,
6783,48,28565,15:07:14,
6766,50,26974,15:05:35,
6770,51,26507,15:07:41,
6762,52,26469,15:08:47,
6767,53,26166,15:09:15,
6776,54,28398,15:11:23,
6778,54,27482,15:13:43,
6763,56,25261,15:14:23,
6771,58,25220,15:16:24,
6793,61,28706,15:21:00,
6772,61,27982,15:21:01,
6773,63,25879,15:23:01,
