entrantId,lap,time,timeOfDay,annotation
7225,12,30241,15:24:13,
7232,13,30665,15:25:55,
7218,13,30056,15:26:27,
7226,13,30112,15:26:28,
7236,14,30715,15:27:33,
7220,14,30127,15:28:09,
7227,15,29901,15:29:27,
7219,15,30102,15:29:28,
7230,20,29996,15:38:36,
7215,22,33617,15:41:11,
7229,26,29878,15:47:52,
7228,26,29578,15:47:58,
7217,26,29242,15:48:09,
7216,28,29824,15:51:03,
7233,28,29936,15:51:35,
7221,33,29354,16:00:00,
7235,35,31849,16:03:07,
7222,36,36026,16:04:32,
7223,36,30157,16:04:40,
7234,36,30081,16:05:27,
7220,46,33931,16:24:05,
7232,47,32081,16:23:56,
7233,47,29569,16:23:58,
7219,47,30131,16:23:59,
7226,47,30980,16:24:44,
7228,48,31017,16:25:32,
7236,48,30677,16:25:33,
7215,48,31016,16:25:35,
7225,48,43124,16:26:01,
7229,49,30045,16:26:32,
7226,49,30972,16:29:31,
7223,50,30702,16:29:34,
7222,50,32313,16:29:36,
7217,50,32128,16:30:10,
7221,50,31915,16:30:49,
7227,50,33264,16:30:58,
7234,50,33961,16:31:14,
7216,51,32670,16:31:33,
7235,51,32648,16:32:51,
