entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
4847,1,1,7064300,1,,78,9,1,9,,,
4824,2,2,7065600,5,,78,6,1,6,1300,,
4825,3,3,,2,,77,4,1,4,+1 lap,,
4848,4,4,,4,,77,3,1,3,+1 lap,,
4850,5,5,,15,,76,2,1,2,+2 laps,,
4849,6,6,,3,,76,1,1,1,+2 laps,,
4851,7,7,,25,,75,0,1,0,+3 laps,,
4863,8,8,,13,,75,0,1,0,+3 laps,,
4869,9,9,,18,,73,0,1,0,,,Engine
4857,10,10,,22,,72,0,1,0,+6 laps,,
4853,11,11,,9,,71,0,1,0,,,Fuel system
4867,12,DNF,,14,,67,0,1,0,,,Gearbox
4854,13,DNF,,24,,62,0,1,0,,,Suspension
4846,14,DNF,,16,,58,0,1,0,,,Oil pressure
4852,15,DNF,,19,,46,0,1,0,,,Gearbox
4845,16,DNF,,7,,44,0,1,0,,,Halfshaft
4865,17,DNF,,10,,41,0,1,0,,,Halfshaft
4860,18,DNF,,11,,39,0,1,0,,,Accident
4868,19,DNF,,23,,31,0,1,0,,,Fuel leak
4864,20,DNF,,17,,31,0,1,0,,,Halfshaft
4866,21,DNF,,21,,30,0,1,0,,,Halfshaft
4861,22,DNF,,6,,24,0,1,0,,,Gearbox
4862,23,DNF,,12,,22,0,1,0,,,Overheating
4859,24,DNF,,8,,15,0,1,0,,,Brakes
4855,25,DNF,,20,,3,0,1,0,,,Engine
