entrantId,lap,time,timeOfDay,annotation
7248,9,22391,15:14:56,
7250,11,18789,15:17:31,
7246,11,19546,15:17:33,
7252,12,19578,15:18:45,
7258,12,19548,15:18:49,
7262,13,26813,15:20:02,
7256,13,18774,15:20:05,
7249,13,20284,15:20:19,
7263,14,29705,15:21:02,
7251,14,18835,15:21:05,
7255,14,20785,15:21:35,
7254,16,20205,15:23:49,
7265,16,19741,15:24:05,
7253,17,19080,15:24:47,
7247,17,19303,15:25:04,
7245,18,19634,15:25:58,
7260,18,19455,15:26:30,
7257,21,19325,15:30:35,
7249,26,20733,15:37:39,
7246,27,19567,15:38:47,
7261,29,19046,15:40:15,
7264,31,19359,15:42:53,
7250,32,18700,15:45:03,
7262,33,21814,15:46:28,
7265,34,21049,15:47:42,
7255,34,23710,15:47:53,
7248,35,19156,15:49:07,
7258,37,25433,15:51:33,
7254,38,20214,15:52:27,
7251,40,18738,15:54:40,
7256,42,19293,15:57:54,
7257,42,19911,15:58:02,
7263,43,19493,15:58:43,
7256,43,52684,16:01:22,
7253,45,19084,16:00:48,
7247,47,21117,16:04:07,
7252,47,21501,16:04:12,
7262,47,20283,16:05:28,
7255,47,23663,16:05:32,
7246,47,19718,16:05:38,
7245,48,19610,16:04:44,
7261,48,19164,16:05:02,
7264,48,20742,16:05:08,
7248,48,18709,16:07:10,
7249,54,20051,16:15:44,
7257,55,20508,16:16:14,
7258,55,20188,16:16:34,
7246,55,20295,16:16:52,
7249,55,14459,16:18:20,
7245,56,19655,16:15:47,
7253,56,19576,16:16:24,
7251,56,19250,16:16:29,
7260,56,21602,16:17:06,
7254,56,19141,16:17:12,
7250,56,18572,16:17:37,
7257,56,14114,16:18:24,
7262,56,14144,16:18:26,
7248,56,14349,16:18:30,
7255,56,14175,16:18:34,
7258,56,14128,16:18:40,
7246,56,14493,16:19:00,
7261,57,14155,16:18:18,
7264,57,21363,16:18:21,
7245,57,14113,16:18:22,
7253,57,14008,16:18:32,
7251,57,14113,16:18:36,
7263,57,21164,16:18:46,
7247,57,21264,16:18:50,
7252,57,15762,16:18:53,
7260,57,14041,16:19:10,
7254,57,14118,16:19:11,
7250,57,13973,16:19:20,
