sessionId,entrantId,positionOrder,positionText,laps,time
2022-15-FP1,7264,1,1,29,72455
2022-15-FP1,7261,2,2,28,72695
2022-15-FP1,7263,3,3,30,72845
2022-15-FP1,7247,4,4,32,72929
2022-15-FP1,7246,5,5,31,73077
2022-15-FP1,7253,6,6,30,73127
2022-15-FP1,7251,7,7,30,73416
2022-15-FP1,7252,8,8,31,73633
2022-15-FP1,7260,9,9,33,73963
2022-15-FP1,7257,10,10,29,74063
2022-15-FP1,7262,11,11,29,74163
2022-15-FP1,7254,12,12,30,74257
2022-15-FP1,7255,13,13,31,74405
2022-15-FP1,7250,14,14,28,74474
2022-15-FP1,7248,15,15,28,74500
2022-15-FP1,7258,16,16,18,74534
2022-15-FP1,7256,17,17,31,74630
2022-15-FP1,7265,18,18,22,74695
2022-15-FP1,7245,19,19,7,74714
2022-15-FP1,7249,20,20,33,75122
