entrantId,lap,time,timeOfDay,annotation
6538,3,314156,14:07:57,
6550,6,36410,14:11:37,
6543,12,39017,14:19:32,
6554,24,50027,14:35:19,
6534,25,35052,14:36:01,
6555,25,37611,14:36:51,
6542,28,35152,14:40:12,
6541,28,402403,14:41:27,
6549,37,37490,14:52:14,
6548,38,39439,14:53:32,
6552,38,38960,14:54:40,
6541,39,38088,15:03:12,
6537,40,36183,14:55:21,
6538,41,38161,15:02:21,
6540,42,38585,14:59:14,
6543,42,35954,14:59:24,
6538,42,42272,15:04:29,
6544,43,36342,15:00:00,
6545,44,38541,15:01:17,
6554,44,38731,15:02:20,
6540,44,37590,15:02:25,
6543,44,77408,15:02:32,
6552,44,37716,15:03:37,
6542,45,107355,15:02:47,
6544,45,42140,15:03:15,
6545,45,48657,15:03:21,
6548,45,40410,15:03:27,
6555,45,38609,15:04:18,
6534,46,35002,15:03:50,
6550,46,39408,15:05:20,
6549,46,35278,15:05:21,
6537,47,33037,15:05:32,
6538,48,52722,15:14:16,
