entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
1063,1,1,10834500,2,,66,9,1,5.86,,
1071,2,2,10892300,1,,66,6,1,6,,
1064,3,3,,7,,65,4,1,4,,
1077,4,4,,12,,64,3,1,3,,
1076,5,5,,9,,64,2,1,2,,
1070,6,6,,8,,64,0,1,0,,
1073,7,7,,11,,61,0,1,0,,
966,8,8,,16,,58,0,1,0,,
1065,9,DNF,,5,,38,0,1,0,,Fuel system
1075,10,DNF,,4,,33,0,1,0,,Engine
1072,11,DNF,,6,,30,0,1,0,,Oil leak
1079,12,DNF,,13,,23,0,1,0,,Oil pump
1078,13,DNF,,3,,21,0,1,0,,Oil pump
1068,14,DNF,,15,,10,0,1,0,,Transmission
1066,15,DNF,,14,,8,0,1,0,,Clutch
1067,16,DNF,,10,,0,0,1,0,,Fuel pump
