entrantId,positionOrder,positionText,laps,time
5908,1,1,,99264
5916,2,2,,100607
5909,3,3,,100942
5922,4,4,,102050
5904,5,5,,102357
5920,6,6,,102361
5927,7,7,,102684
5921,8,8,,102918
5910,9,9,,103479
5919,10,10,,103541
5905,11,11,,103797
5928,12,12,,103816
5906,13,13,,104350
5907,14,14,,105037
5913,15,15,,105291
5935,16,16,,105740
5912,17,17,,106046
5925,18,18,,106083
5923,19,19,,106124
5929,20,20,,106194
5933,21,21,,106211
5931,22,22,,106269
5934,23,23,,107471
5915,24,24,,108801
5917,25,25,,113644
5924,26,26,,206319
