entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
1333,1,1,10832900,2,,100,8,1,8,,
1329,2,2,10839000,9,,100,4,1,4,,
1332,2,2,10839000,9,,100,3,1,3,,
1334,3,3,,4,,99,4,1,4,,
1329,4,4,,1,,94,0,1,0,,
1330,4,4,,1,,94,1.5,1,1.5,,
1322,5,5,,14,,93,2,1,2,,
1320,6,6,,11,,88,0,1,0,,
1335,7,7,,7,,86,0,1,0,,
1328,8,8,,16,,85,0,1,0,,
1319,9,DNF,,12,,90,0,1,0,,Accident
1323,10,DNF,,15,,72,0,1,0,,Engine
1330,11,DNF,,3,,14,0,1,0,,Clutch
1326,12,DNF,,6,,13,0,1,0,,Overheating
1327,13,DNF,,5,,2,0,1,0,,Accident
1331,14,DNF,,8,,2,0,1,0,,Accident
