entrantId,positionOrder,positionText,laps,time
6123,1,1,,74314
6127,2,2,,74790
6126,3,3,,74870
6162,4,4,,75355
6176,5,5,,75442
6181,6,6,,75675
6171,7,7,,75822
6185,8,8,,75907
6143,9,9,,75929
6122,10,10,,76562
6125,11,11,,76780
6142,12,12,,76945
6135,13,13,,77009
6157,14,14,,77067
6153,15,15,,77155
6124,16,16,,77647
6166,17,17,,77657
6172,18,18,,77681
6154,19,19,,77815
6165,20,20,,78190
6184,21,21,,78284
6156,22,22,,78536
6182,23,23,,78551
6155,24,24,,78566
6169,25,25,,78646
6132,26,26,,78719
6141,27,27,,78852
6186,28,28,,79496
6168,29,29,,79648
6150,30,30,,80224
