entrantId,positionOrder,positionText,laps,time
6122,1,1,,74210
6123,2,2,,74385
6126,3,3,,74822
6127,4,4,,75633
6176,5,5,,75840
6185,6,6,,76203
6125,7,7,,76253
6162,8,8,,76552
6171,9,9,,77014
6153,10,10,,77073
6141,11,11,,77342
6135,12,12,,77344
6181,13,13,,77362
6143,14,14,,77614
6142,15,15,,77665
6157,16,16,,77867
6166,17,17,,78214
6124,18,18,,78216
6182,19,19,,78282
6172,20,20,,78783
6156,21,21,,78887
6168,22,22,,78992
6154,23,23,,79076
6165,24,24,,79177
6132,25,25,,79199
6169,26,26,,79678
6184,27,27,,79752
6155,28,28,,80123
6186,29,29,,80163
6150,30,30,,379244
