entrantId,positionOrder,positionText,laps,time
6326,1,1,23,77283
6287,2,2,21,77297
6291,3,3,11,77358
6328,4,4,20,77439
6299,5,5,23,77502
6294,6,6,23,77609
6306,7,7,23,77613
6300,8,8,22,77614
6329,9,9,15,77775
6310,10,10,12,77876
6293,11,11,16,78167
6325,12,12,22,78220
6292,13,13,22,78229
6323,14,14,22,78325
6289,15,15,20,78543
6305,16,16,22,78566
6302,17,17,23,78571
6296,18,18,17,78727
6324,19,19,23,78733
6290,20,20,23,78864
6295,21,21,23,79145
6321,22,22,22,79445
6327,23,23,23,79525
6301,24,24,23,79938
6330,25,25,11,80770
6311,26,26,12,80981
6314,27,27,19,81884
6313,28,28,23,82630
