entrantId,positionOrder,positionText,laps,time
6122,1,1,,77829
6126,2,2,,77980
6127,3,3,,78348
6148,4,4,,78504
6162,5,5,,78990
6161,6,6,,79616
6123,7,7,,79729
6153,8,8,,79811
6136,9,9,,80030
6144,10,10,,80087
6143,11,11,,80265
6156,12,12,,80398
6159,13,13,,80484
6149,14,14,,80509
6147,15,15,,80656
6150,16,16,,80657
6132,17,17,,80716
6142,18,18,,81029
6165,19,19,,81067
6125,20,20,,81127
6152,21,21,,81207
6135,22,22,,81226
6145,23,23,,81337
6157,24,24,,81338
6137,25,25,,81647
6124,26,26,,81952
6146,27,27,,82630
6163,28,28,,83188
6160,29,29,,83442
6164,30,30,,84412
