entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6127,1,1,5392205,1,,67,10,1,10,,,
6126,2,2,5393541,2,,67,6,1,6,1336,,
6122,3,3,5449561,3,,67,4,1,4,57356,,
6153,4,4,,11,,66,3,1,3,+1 lap,,
6161,5,5,,9,,66,2,1,2,+1 lap,,
6149,6,6,,18,,66,1,1,1,+1 lap,,
6144,7,7,,23,,66,0,1,0,+1 lap,,
6145,8,8,,14,,65,0,1,0,+2 laps,,
6132,9,9,,24,,65,0,1,0,+2 laps,,
6165,10,10,,25,,65,0,1,0,+2 laps,,
6125,11,11,,8,,65,0,1,0,+2 laps,,
6124,12,12,,13,,64,0,1,0,+3 laps,,
6157,13,DNF,,12,,54,0,1,0,,,Engine
6152,14,DNF,,20,,51,0,1,0,,,Spun off
6150,15,DNF,,19,,48,0,1,0,,,Gearbox
6162,16,DNF,,6,,44,0,1,0,,,Wheel bearing
6148,17,DNF,,4,,42,0,1,0,,,Clutch
6142,18,DNF,,16,,30,0,1,0,,,Engine
6163,19,DNF,,26,,24,0,1,0,,,Engine
6156,20,DNF,,17,,20,0,1,0,,,Wheel
6136,21,DNF,,22,,19,0,1,0,,,Engine
6147,22,DNF,,7,,16,0,1,0,,,Alternator
6135,23,DNF,,21,,15,0,1,0,,,Engine
6159,24,DNF,,10,,13,0,1,0,,,Engine
6123,25,DNF,,5,,5,0,1,0,,,Engine
6143,26,DNF,,15,,4,0,1,0,,,Spun off
