entrantId,positionOrder,positionText,time,laps
7314,1,1,84418,14
7299,2,2,84513,16
7300,3,3,84810,16
7303,4,4,84929,17
7311,5,5,85099,27
7283,6,6,85153,19
7291,7,7,85194,18
7302,8,8,85205,17
7309,9,9,85222,15
7288,10,10,85258,23
7284,11,11,85259,21
7313,12,12,85292,26
7290,13,13,85303,18
7294,14,14,85343,25
7293,15,15,85405,24
7287,16,16,85420,16
7297,17,17,85584,22
7307,18,18,85597,15
7296,19,19,85652,20
7312,20,20,85713,29
