entrantId,positionOrder,positionText,laps,time
6038,1,1,,81231
6003,2,2,,81291
5990,3,3,,81478
6010,4,4,,81907
5989,5,5,,81919
5985,6,6,,81977
5986,7,7,,82066
6018,8,8,,82247
5991,9,9,,82278
6009,10,10,,82373
6004,11,11,,82535
6043,12,12,,82538
6030,13,13,,82641
5994,14,14,,82972
5996,15,15,,82995
5993,16,16,,83066
6029,17,17,,83076
5992,18,18,,83103
6036,19,19,,83142
5995,20,20,,83305
6000,21,21,,83752
6032,22,22,,83799
6019,23,23,,83986
6024,24,24,,83995
6008,25,25,,84376
6044,26,26,,85330
6020,27,27,,85765
6021,28,28,,86172
6033,29,29,,87186
