entrantId,positionOrder,positionText,laps,time
6328,1,1,20,104354
6332,2,2,23,104580
6331,3,3,21,105006
6329,4,4,19,105070
6291,5,5,22,105740
6289,6,6,21,105884
6299,7,7,14,105970
6294,8,8,23,106452
6293,9,9,22,106557
6290,10,10,16,106657
6300,11,11,20,106664
6310,12,12,21,106894
6306,13,13,21,106928
6321,14,14,17,107351
6295,15,15,17,107488
6292,16,16,19,107520
6305,17,17,23,107605
6323,18,18,23,107751
6327,19,19,22,108074
6302,20,20,21,108792
6324,21,21,21,109034
6296,22,22,3,109372
6301,23,23,22,109528
6330,24,24,18,109531
6325,25,25,8,109856
6311,26,26,12,110805
6313,27,27,22,112208
6314,28,28,19,112423
