entrantId,positionOrder,positionText,laps,time
6329,1,1,9,103582
6328,2,2,11,104012
6331,3,3,12,104131
6291,4,4,11,104268
6289,5,5,12,104718
6332,6,6,11,105146
6290,7,7,10,105474
6293,8,8,7,105878
6310,9,9,8,105893
6299,10,10,11,105939
6300,11,11,12,105942
6306,12,12,11,106165
6294,13,13,10,106218
6305,14,14,11,106290
6321,15,15,11,106630
6296,16,16,10,106817
6295,17,17,10,107102
6325,18,18,12,107235
6292,19,19,10,107316
6323,20,20,10,107402
6327,21,21,12,107425
6302,22,22,12,108229
6324,23,23,12,108295
6311,24,24,10,108870
6301,25,25,12,108875
6330,26,26,7,109204
6313,27,27,12,111122
6314,28,28,12,111292
