entrantId,positionOrder,positionText,laps,time
6291,1,1,11,106642
6329,2,2,11,106721
6331,3,3,11,106770
6332,4,4,10,106996
6294,5,5,12,107126
6300,6,6,11,107281
6293,7,7,10,107398
6289,8,8,7,107480
6290,9,9,7,107535
6296,10,10,7,108050
6299,11,11,11,108146
6292,12,12,10,108195
6310,13,13,6,108351
6321,14,14,10,108448
6325,15,15,11,108604
6295,16,16,11,108940
6328,17,17,10,109145
6323,18,18,10,109273
6327,19,19,10,109290
6305,20,20,7,109344
6302,21,21,11,109355
6324,22,22,10,109810
6306,23,23,7,109959
6301,24,24,11,110345
6330,25,25,6,111283
6311,26,26,11,111396
