entrantId,positionOrder,positionText,laps,time
6331,1,1,18,105497
6291,2,2,19,105830
6329,3,3,14,106081
6332,4,4,18,106310
6328,5,5,16,106312
6310,6,6,19,106991
6299,7,7,15,107027
6300,8,8,20,107138
6290,9,9,16,107404
6289,10,10,21,107518
6292,11,11,18,107593
6327,12,12,17,107981
6293,13,13,21,108095
6294,14,14,13,108268
6296,15,15,18,108419
6325,16,16,18,108499
6295,17,17,14,108986
6323,18,18,12,109094
6302,19,19,18,109259
6301,20,20,14,109545
6306,21,21,20,109566
6324,22,22,18,109614
6305,23,23,11,109735
6321,24,24,12,110042
6311,25,25,15,111216
6330,26,26,7,112104
6314,27,27,11,114597
6313,28,28,11,115756
