entrantId,lap,time,timeOfDay,annotation
6323,11,57255,14:16:24,
6311,15,45367,14:22:12,
6332,18,29263,14:25:05,
6296,18,30450,14:26:02,
6331,19,28465,14:26:35,
6290,19,28532,14:27:10,
6292,20,27124,14:28:29,
6294,20,27620,14:28:31,
6289,21,30411,14:30:37,
6311,21,31920,14:31:36,
6321,22,29938,14:31:45,
6305,22,28995,14:31:52,
6328,23,29084,14:32:24,
6293,23,28213,14:32:26,
6300,23,28351,14:32:59,
6306,24,27047,14:34:27,
6336,24,27180,14:34:28,
6330,24,32034,14:35:21,
6334,25,32074,14:37:38,
6299,26,29139,14:36:45,
6337,34,40259,14:50:06,
6323,34,28444,14:50:40,
6295,35,31149,14:50:20,
6325,36,32301,14:52:09,
6324,37,32665,14:54:23,
6294,43,28179,15:01:39,
6296,44,29698,15:03:37,
6305,45,31963,15:05:26,
6332,46,28622,15:05:08,
6292,46,28578,15:05:48,
6331,47,27117,15:06:31,
6293,47,26789,15:06:58,
6290,47,28594,15:07:48,
6300,47,29026,15:07:52,
6306,47,25872,15:07:52,
6321,47,29943,15:08:25,
6330,47,32759,15:09:35,
6336,48,29617,15:09:21,
6299,49,27789,15:09:55,
6334,50,30434,15:15:48,
6330,65,41585,15:37:39,
