entrantId,positionOrder,positionText,laps,time
6332,1,1,12,81442
6331,2,2,14,81929
6293,3,3,14,82152
6294,4,4,13,82456
6300,5,5,12,82567
6299,6,6,14,82606
6329,7,7,11,82611
6289,8,8,12,82894
6328,9,9,11,83008
6296,10,10,13,83242
6306,11,11,16,83380
6336,12,12,14,83395
6310,13,13,14,83565
6290,14,14,15,83693
6292,15,15,14,83717
6295,16,16,16,83750
6325,17,17,12,83872
6305,18,18,10,83979
6321,19,19,13,84569
6323,20,20,12,84701
6337,21,21,8,85155
6302,22,22,16,85155
6311,23,23,10,85508
6330,24,24,10,85860
6324,25,25,7,86237
6334,26,26,7,86816
