entrantId,lap,time,timeOfDay,annotation
7246,2,32362,15:07:48,
7246,16,30422,15:31:14,
7248,17,30484,15:32:26,
7250,17,30405,15:32:38,
7257,17,30793,15:32:41,
7251,18,30366,15:33:26,
7264,18,31079,15:33:46,
7265,18,40957,15:33:47,
7255,18,33765,15:33:56,
7256,18,30372,15:34:06,
7254,18,32667,15:34:06,
7261,18,32740,15:34:07,
7260,18,31409,15:34:08,
7249,18,31125,15:34:17,
7258,18,32203,15:34:18,
7262,18,31320,15:34:18,
7245,19,30001,15:34:49,
7253,19,31794,15:34:56,
7247,19,30070,15:35:07,
7246,30,30155,15:51:37,
7253,49,30042,16:16:19,
7251,50,29627,16:17:38,
7245,51,29942,16:18:44,
7262,52,30984,16:22:04,
7253,53,36560,16:22:17,
