sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1971-05-R,4298,1,1,6401680,1,,55,9,1,9,,,
1971-05-R,4299,2,2,6429800,7,,55,6,1,6,28120,,
1971-05-R,4313,3,3,6435750,17,,55,4,1,4,34070,,
1971-05-R,4317,4,4,6438850,6,,55,3,1,3,37170,,
1971-05-R,4306,5,5,6442760,9,,55,2,1,2,41080,,
1971-05-R,4348,6,6,6477700,15,,55,1,1,1,"01:16,02",,
1971-05-R,4307,7,7,6478610,8,,55,0,1,0,"01:16,93",,
1971-05-R,4322,8,8,6486590,13,,55,0,1,0,"01:24,91",,
1971-05-R,4350,9,9,,19,,54,0,1,0,+1 lap,,
1971-05-R,4302,10,10,,16,,54,0,1,0,+1 lap,,
1971-05-R,4323,11,11,,10,,53,0,1,0,+2 laps,,
1971-05-R,4295,12,12,,14,,50,0,1,0,,,Oil pressure
1971-05-R,4357,13,13,,23,,50,0,1,0,+5 laps,,
1971-05-R,4355,14,NC,,22,,46,0,1,0,+9 laps,,
1971-05-R,4312,15,DNF,,18,,45,0,1,0,,,Gearbox
1971-05-R,4294,16,DNF,,4,,34,0,1,0,,,Oil pipe
1971-05-R,4352,17,DNF,,20,,31,0,1,0,,,Engine
1971-05-R,4318,18,DNF,,5,,27,0,1,0,,,Ignition
1971-05-R,4316,19,DNF,,2,,20,0,1,0,,,Accident
1971-05-R,4351,20,DNF,,12,,19,0,1,0,,,Engine
1971-05-R,4296,21,DNF,,11,,16,0,1,0,,,Ignition
1971-05-R,4315,22,DNF,,3,,4,0,1,0,,,Engine
1971-05-R,4320,23,DNF,,21,,4,0,1,0,,,Fuel pump
