entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7171,1,1,5071198,1,,53,25,1,25,,,
7174,2,2,5089254,2,,53,18,1,18,18056,,
7164,3,3,5090183,3,,53,15,1,15,18985,,
7170,4,4,5106103,4,,53,12,1,12,34905,,
7159,5,5,5133994,7,,53,11,1,11,"01:02,80",,
7172,6,6,5166660,6,,53,8,1,8,"01:35,46",,
7160,7,7,,12,,52,6,1,6,+1 lap,,
7169,8,8,,13,,52,4,1,4,+1 lap,,
7158,9,9,,5,,52,2,1,2,+1 lap,,
7162,10,10,,9,,52,1,1,1,+1 lap,,
7157,11,11,,8,,52,0,1,0,+1 lap,10000,
7163,12,12,,14,,52,0,1,0,+1 lap,,
7165,13,13,,17,,52,0,1,0,+1 lap,,
7168,14,14,,19,SFB,52,0,1,0,+1 lap,,
7167,15,15,,11,,52,0,1,0,+1 lap,,
7176,16,16,,10,,52,0,1,0,+1 lap,,
7166,17,17,,15,,52,0,1,0,+1 lap,,
7175,18,18,,18,,51,0,1,0,+2 laps,,
7173,19,19,,20,SFB,51,0,1,0,+2 laps,,
7161,20,DNF,,16,,44,0,1,0,,,Retirement
