entrantId,lap,time,timeOfDay,annotation
6847,14,20682,14:24:14,
6860,14,26563,14:24:20,
6878,14,23685,14:25:19,
6851,15,20700,14:25:03,
6854,15,21730,14:25:15,
6853,15,22083,14:25:22,
6848,15,20738,14:25:23,
6858,15,22496,14:25:29,
6850,15,29770,14:25:37,
6857,15,123176,14:25:38,
6856,15,21818,14:25:43,
6867,15,22470,14:25:45,
6849,15,27763,14:25:46,
6861,15,21435,14:25:57,
6870,15,22698,14:26:21,
6864,15,28184,14:26:23,
6869,15,26676,14:26:26,
6866,15,23269,14:26:36,
6868,16,20961,14:27:26,
6870,16,34312,14:29:13,
6863,20,22636,14:34:15,
6857,22,27917,14:38:33,
6851,31,13272,14:49:28,
6852,43,20688,15:06:13,
6855,55,20837,15:24:23,
