sessionId,entrantId,positionOrder,positionText,laps,time
2010-12-Q1,6851,1,1,,80417
2010-12-Q1,6852,2,2,,81132
2010-12-Q1,6857,3,3,,81159
2010-12-Q1,6850,4,4,,81212
2010-12-Q1,6854,5,5,,81278
2010-12-Q1,6853,6,6,,81299
2010-12-Q1,6847,7,7,,81422
2010-12-Q1,6848,8,8,,81455
2010-12-Q1,6855,9,9,,81478
2010-12-Q1,6858,10,10,,81558
2010-12-Q1,6856,11,11,,81598
2010-12-Q1,6860,12,12,,81789
2010-12-Q1,6849,13,13,,81840
2010-12-Q1,6867,14,14,,81891
2010-12-Q1,6862,15,15,,81978
2010-12-Q1,6861,16,16,,81982
2010-12-Q1,6859,17,17,,82080
2010-12-Q1,6868,18,18,10,82222
2010-12-Q1,6869,19,19,10,84050
2010-12-Q1,6864,20,20,9,84120
2010-12-Q1,6863,21,21,9,84199
2010-12-Q1,6870,22,22,10,85118
2010-12-Q1,6866,23,23,9,86391
2010-12-Q1,6878,24,24,9,86453
