entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6716,1,1,5440529,1,,56,10,1,10,,
6715,2,2,5445114,7,,56,8,1,8,,
6726,3,3,5450160,2,,56,6,1,6,,
6718,4,4,5479880,5,,56,5,1,5,,
6720,5,5,5483783,21,10,56,4,1,4,,
6719,6,6,5484383,14,10,56,3,1,3,,
6730,7,7,5520990,10,,56,2,1,2,,
6721,8,8,5521817,22,10,56,1,1,1,,
6722,9,9,,9,,55,0,1,0,,
6725,10,10,,20,10,55,0,1,0,,
6733,11,11,,13,,54,0,1,0,,
6732,12,12,,15,,54,0,1,0,,
6731,13,13,,16,,54,0,1,0,,
6735,14,14,,17,,53,0,1,0,,
6729,15,DNF,,11,,48,0,1,0,,Engine
6734,16,DNF,,12,,41,0,1,0,,Clutch
6736,17,DNF,,18,,33,0,1,0,,Throttle
6728,18,DNF,,8,,26,0,1,0,,Hydraulics
6723,19,DNF,,4,,15,0,1,0,,Hydraulics
6727,20,DNF,,19,10,10,0,1,0,,Hydraulics
6724,21,DNF,,3,,6,0,1,0,,Engine
6717,22,DNF,,6,,0,0,1,0,,Collision
