entrantId,positionOrder,positionText,laps,time
5954,1,1,,78143
5970,2,2,,79199
5957,3,3,,79588
5969,4,4,,79764
5951,5,5,,79864
5961,6,6,,79865
5950,7,7,,79938
5958,8,8,,80194
5964,9,9,,80526
5946,10,10,,80580
5947,11,11,,80615
5978,12,12,,81130
5979,13,13,,81164
5971,14,14,,81252
5977,15,15,,81376
5959,16,16,,81516
5955,17,17,,81637
5960,18,18,,81654
5962,19,19,,81731
5956,20,20,,81784
5972,21,21,,81805
5982,22,22,,82287
5967,23,23,,82306
5968,24,24,,82332
5948,25,25,,82341
5952,26,26,,82461
5949,27,27,,82628
5953,28,28,,82708
5975,29,29,,83192
5966,30,30,,83252
