entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
5954,1,1,5860958,1,,70,9,1,9,,,
5958,2,2,5870511,3,,70,6,1,6,9553,,
5962,3,3,5905577,13,,70,4,1,4,44619,,
5959,4,4,5928377,10,,70,3,1,3,"01:07,42",,
5969,5,5,5932842,7,,70,2,1,2,"01:11,88",,
5955,6,6,5939227,2,,70,1,0,1,"01:18,27",,
5978,7,7,,17,,69,0,1,0,+1 lap,,
5966,8,8,,19,,68,0,1,0,+2 laps,,
5956,9,9,,21,,68,0,1,0,+2 laps,,
5967,10,10,,23,,68,0,1,0,+2 laps,,
5982,11,11,,26,,65,0,1,0,+5 laps,,
5977,12,12,,25,,63,0,1,0,+7 laps,,
5957,13,DNF,,5,,59,0,1,0,,,Engine
5950,14,DNF,,6,,54,0,1,0,,,Spun off
5948,15,DNF,,22,,53,0,1,0,,,Overheating
5961,16,DNF,,9,,52,0,1,0,,,Handling
5970,17,DNF,,4,,35,0,1,0,,,Spun off
5946,18,DNF,,8,,34,0,1,0,,,Clutch
5951,19,DNF,,11,,29,0,1,0,,,Radiator
5979,20,DNF,,14,,27,0,1,0,,,Engine
5971,21,DNF,,15,,20,0,1,0,,,Alternator
5947,22,DNF,,16,,16,0,1,0,,,Spun off
5964,23,DNF,,12,,11,0,1,0,,,Halfshaft
5960,24,DNF,,18,,10,0,1,0,,,Turbo
5972,25,DNF,,20,,7,0,1,0,,,Engine
5968,26,DNF,,24,,4,0,1,0,,,Engine
