sessionId,entrantId,positionOrder,positionText,laps,time
1986-16-Q1,5861,1,1,,79255
1986-16-Q1,5857,2,2,,79785
1986-16-Q1,5862,3,3,,80088
1986-16-Q1,5879,4,4,,80491
1986-16-Q1,5858,5,5,,81295
1986-16-Q1,5867,6,6,,81302
1986-16-Q1,5881,7,7,,81709
1986-16-Q1,5882,8,8,,82050
1986-16-Q1,5874,9,9,,82260
1986-16-Q1,5873,10,10,,82584
1986-16-Q1,5898,11,11,,82765
1986-16-Q1,5886,12,12,,83262
1986-16-Q1,5863,13,13,,83396
1986-16-Q1,5900,14,14,,83476
1986-16-Q1,5888,15,15,,83552
1986-16-Q1,5866,16,16,,83786
1986-16-Q1,5885,17,17,,84061
1986-16-Q1,5868,18,18,,84509
1986-16-Q1,5887,19,19,,84584
1986-16-Q1,5872,20,20,,84768
1986-16-Q1,5890,21,21,,85296
1986-16-Q1,5884,22,22,,85746
1986-16-Q1,5878,23,23,,85953
1986-16-Q1,5893,24,24,,88912
1986-16-Q1,5895,25,25,,183680
1986-16-Q1,5883,26,26,,1486383
