entrantId,lap,time,timeOfDay,annotation
6445,15,25492,14:21:52,
6456,15,27185,14:21:57,
6438,17,28307,14:24:42,
6449,19,28726,14:27:11,
6440,20,27307,14:28:56,
6432,22,26209,14:30:56,
6428,22,27764,14:31:21,
6444,22,25588,14:32:09,
6457,23,25958,14:32:26,
6433,24,25567,14:34:13,
6439,24,26845,14:34:53,
6455,24,27084,14:35:03,
6437,25,25855,14:35:33,
6459,25,27889,14:36:11,
6441,25,27288,14:36:18,
6446,25,29713,14:36:32,
6436,26,26003,14:36:59,
6442,27,25817,14:39:07,
6458,28,26324,14:39:48,
6460,29,27258,14:41:23,
6456,33,26085,14:48:18,
6445,34,24729,14:49:33,
6455,42,30968,15:01:29,
6432,43,27802,15:00:59,
6440,43,29862,15:02:13,
6438,43,28089,15:02:40,
6444,43,27921,15:03:10,
6457,44,27153,15:02:26,
6436,44,26875,15:02:46,
6433,44,26956,15:02:49,
6437,45,25716,15:04:12,
6428,45,27521,15:04:26,
6449,45,28220,15:05:04,
6459,45,28698,15:05:05,
6442,46,26193,15:06:32,
6446,46,28013,15:07:35,
6460,47,29986,15:07:08,
6439,47,26736,15:08:24,
6459,47,26415,15:08:39,
6458,48,33880,15:08:31,
6441,48,26372,15:09:49,
6445,51,25377,15:14:22,
6456,51,27513,15:14:47,
