entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
5423,1,1,5088830,2,,45,9,1,9,,,
5424,2,2,5091740,6,,45,6,0,6,2910,,
5405,3,3,5107220,3,,45,4,1,4,18390,,
5413,4,4,5120030,5,,45,3,1,3,31200,,
5436,5,5,5186630,12,,45,2,1,2,"01:37,80",,
5435,6,6,,18,,44,1,1,1,+1 lap,,
5439,7,7,,16,,44,0,1,0,+1 lap,,
5414,8,8,,9,,44,0,1,0,+1 lap,,
5426,9,9,,8,,44,0,1,0,+1 lap,,
5399,10,10,,20,,44,0,1,0,+1 lap,,
5400,11,11,,21,,43,0,1,0,+2 laps,,
5411,12,12,,4,,42,0,1,0,,,Engine
5434,13,DNF,,19,,34,0,1,0,,,Tyre
5440,14,DNF,,15,,30,0,1,0,,,Suspension
5431,15,DNF,,17,,29,0,1,0,,,Engine
5389,16,DNF,,7,,27,0,1,0,,,Engine
5433,17,DNF,,14,,24,0,1,0,,,Tyre
5410,18,DNF,,24,,22,0,1,0,,,Handling
5385,19,DNF,,11,,16,0,1,0,,,Transmission
5429,20,DNF,,10,,9,0,1,0,,,Tyre
5421,21,DNF,,1,,7,0,1,0,,,Spun off
5441,22,DNF,,22,,4,0,1,0,,,Electrical
5386,23,DNF,,13,,1,0,1,0,,,Accident
5393,24,DNF,,23,,0,0,1,0,,,Suspension
